omega,p,omega_nd,N,lp__
0.429544230983959,0.00979798505758467,0.403231066115695,4496,-2090.28787233823
0.415244190771515,0.0114662062232559,0.384809272192682,4367,-2090.20488914394
0.413440116523987,0.0108732686651102,0.38461078929305,4348,-2089.29128680659
0.409842073413065,0.0111609539964631,0.380346204048374,4259,-2089.3879741241
0.4833115584751,0.00970495776370073,0.456595895223182,5058,-2090.26131853748
0.459068818116901,0.0103486245083362,0.430816675111982,4724,-2090.36717256649
0.565212416312034,0.00807323266271387,0.543186632461893,5934,-2090.93356879534
0.526687543630927,0.00850046865026988,0.503236675060468,5575,-2090.28121496989
0.424154084653526,0.0109310688221333,0.394927258680449,4552,-2089.60078305182
0.436438697914434,0.0102398859485862,0.408819509644686,4596,-2089.37098818513
0.472971314875329,0.00881209970281682,0.448784517734745,4978,-2090.92785561433
0.510020462079442,0.00902504339981791,0.485094678145645,5369,-2090.23305326218
0.551276093999328,0.00761078138144144,0.530409713580567,5749,-2091.71971917742
0.324399281266337,0.0136393754143177,0.292206249685112,3407,-2090.13805936281
